net_profit_to_total_operate_revenue_ttm,cfo_to_ev,accounts_payable_turnover_days,net_profit_ratio,net_non_operating_income_to_total_profit,fixed_asset_ratio,account_receivable_turnover_days,DEGM,sale_expense_to_operating_revenue,operating_tax_to_operating_revenue_ratio_ttm,inventory_turnover_days,OperatingCycle,net_operate_cash_flow_to_operate_income,quick_ratio,intangible_asset_ratio,MLEV,debt_to_equity_ratio,super_quick_ratio,inventory_turnover_rate,operating_profit_growth_rate,current_ratio,net_operate_cash_flow_to_net_debt,net_operate_cash_flow_to_asset,total_asset_turnover_rate,operating_profit_to_total_profit,roa_ttm,admin_expense_rate,equity_to_fixed_asset_ratio,net_operate_cash_flow_to_total_liability,cash_rate_of_sales,goods_service_cash_to_operating_revenue_ttm,date,stkcd,flag
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-16,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-16,000007.XSHE,True
0.241307,-0.009622,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.002671,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-16,000008.XSHE,True
0.059374,0.000382,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.304936,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-16,000009.XSHE,True
0.03013,0.120329,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.004136,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-16,000010.XSHE,True
0.224337,-0.019659,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.0054,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-16,000011.XSHE,True
0.218157,0.002061,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-15,000001.XSHE,True
0.13253,0.011464,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.210294,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-15,000002.XSHE,True
0.078057,0.010343,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.005802,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-15,000004.XSHE,True
-0.080782,-0.063648,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.028568,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-15,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-15,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-15,000007.XSHE,True
0.241307,-0.009653,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.00268,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-15,000008.XSHE,True
0.059374,0.000385,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.307751,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-15,000009.XSHE,True
0.03013,0.11747,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.004007,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-15,000010.XSHE,True
0.224337,-0.020929,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.00575,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-15,000011.XSHE,True
0.218157,0.002069,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-12,000001.XSHE,True
0.13253,0.011613,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.216605,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-12,000002.XSHE,True
0.078057,0.009912,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.005568,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-12,000004.XSHE,True
-0.080782,-0.061856,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.027551,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-12,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-12,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-12,000007.XSHE,True
0.241307,-0.009427,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.002612,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-12,000008.XSHE,True
0.059374,0.000376,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.298268,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-12,000009.XSHE,True
0.03013,0.109229,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.003648,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-12,000010.XSHE,True
0.224337,-0.020396,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.005603,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-12,000011.XSHE,True
0.218157,0.002071,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-11,000001.XSHE,True
0.13253,0.011652,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.218282,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-11,000002.XSHE,True
0.078057,0.009871,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.005546,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-11,000004.XSHE,True
-0.080782,-0.062739,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.028051,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-11,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-11,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-11,000007.XSHE,True
0.241307,-0.009539,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.002646,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-11,000008.XSHE,True
0.059374,0.000376,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.298862,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-11,000009.XSHE,True
0.03013,0.1114,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.003741,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-11,000010.XSHE,True
0.224337,-0.020695,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.005685,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-11,000011.XSHE,True
0.218157,0.00207,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-10,000001.XSHE,True
0.13253,0.011595,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.215797,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-10,000002.XSHE,True
0.078057,0.009822,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.005519,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-10,000004.XSHE,True
-0.080782,-0.062405,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.027861,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-10,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-10,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-10,000007.XSHE,True
0.241307,-0.009611,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.002667,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-10,000008.XSHE,True
0.059374,0.000367,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.289074,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-10,000009.XSHE,True
0.03013,0.109514,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.00366,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-10,000010.XSHE,True
0.224337,-0.02075,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.0057,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-10,000011.XSHE,True
0.218157,0.002075,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-09,000001.XSHE,True
0.13253,0.011588,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.215507,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-09,000002.XSHE,True
0.078057,0.00955,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.005371,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-09,000004.XSHE,True
-0.080782,-0.061424,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.027308,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-09,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-09,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-09,000007.XSHE,True
0.241307,-0.009611,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.002667,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-09,000008.XSHE,True
0.059374,0.000364,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.286316,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-09,000009.XSHE,True
0.03013,0.108946,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.003635,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-09,000010.XSHE,True
0.224337,-0.020421,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.00561,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-09,000011.XSHE,True
0.218157,0.002077,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-08,000001.XSHE,True
0.13253,0.011579,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.215142,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-08,000002.XSHE,True
0.078057,0.009628,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.005413,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-08,000004.XSHE,True
-0.080782,-0.061856,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.027551,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-08,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-08,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-08,000007.XSHE,True
0.241307,-0.009632,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.002674,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-08,000008.XSHE,True
0.059374,0.000363,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.285227,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-08,000009.XSHE,True
0.03013,0.106329,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.003524,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-08,000010.XSHE,True
0.224337,-0.020273,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.005569,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-08,000011.XSHE,True
0.218157,0.002073,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-05,000001.XSHE,True
0.13253,0.011712,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.220927,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-05,000002.XSHE,True
0.078057,0.009483,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.005334,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-05,000004.XSHE,True
-0.080782,-0.062184,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.027736,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-05,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-05,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-05,000007.XSHE,True
0.241307,-0.009549,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.002649,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-05,000008.XSHE,True
0.059374,0.000362,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.284416,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-05,000009.XSHE,True
0.03013,0.114433,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.003873,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-05,000010.XSHE,True
0.224337,-0.0202,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.005549,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-05,000011.XSHE,True
0.218157,0.002073,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-04,000001.XSHE,True
0.13253,0.011904,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.229571,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-04,000002.XSHE,True
0.078057,0.009458,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.00532,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-04,000004.XSHE,True
-0.080782,-0.062739,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.028051,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-04,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-04,000006.XSHE,True
